id	kind	title	station	theme	language	styleSanitized	promptLineCount	lyricLineCount	timingBasis	timingVerified	primaryLyricsSource
b3268cd7-82f5-4cbe-97e3-68d735616d14	catalog-track	सत्य सनातन वैज्ञानिक का ज्ञान	sanaatana-vaigyaniq	Sanatan & Vedic	Sanskrit	Sanatan & Vedic	70	70	ffprobe-duration	false	_radio_index/suno_backup/lyrics/2026-03-12_b3268cd7_untitled.txt
b7d087b3-1e0d-4990-b8aa-4710ea0af909	catalog-track	(untitled)	kabir-clubbing	Rap & Fusion	English	Hard Philosophical Rap — “नियमों का हऊआ” दार्शनिक, व्यंग्यात्मक और तीखा clear m	69	69	ffprobe-duration	false	_radio_index/suno_backup/lyrics/2026-03-12_b7d087b3_untitled.txt
31740e34-6f43-4223-91e9-739374878a3d	catalog-track	(untitled)	kabir-clubbing	Rap & Fusion	English	Hard Philosophical Rap — “नियमों का हऊआ” दार्शनिक, व्यंग्यात्मक और तीखा clear m	69	69	ffprobe-duration	false	_radio_index/suno_backup/lyrics/2026-03-12_31740e34_untitled.txt
297597bc-b729-4b1f-9b1b-9f422c20d617	catalog-track	(untitled)	kabir-clubbing	Rap & Fusion	English	Hard Philosophical Rap — “नियमों का हऊआ” दार्शनिक, व्यंग्यात्मक और तीखा clear m	61	61	ffprobe-duration	false	_radio_index/suno_backup/lyrics/2026-03-12_297597bc_untitled.txt
e11f34b8-6597-49cb-b8ab-c265596a828d	catalog-track	सत्य सनातन वैज्ञानिक का ज्ञान	sanaatana-vaigyaniq	Sanatan & Vedic	Sanskrit	Sanatan & Vedic	69	69	ffprobe-duration	false	_radio_index/suno_backup/lyrics/2026-03-12_e11f34b8_untitled.txt
dbe4cfd2-9ac6-4fc5-a67c-a5ac9669c690	catalog-track	(untitled)	kabir-clubbing	Rap & Fusion	English	Hard Philosophical Rap — “नियमों का हऊआ” दार्शनिक, व्यंग्यात्मक और तीखा clear m	68	68	ffprobe-duration	false	_radio_index/suno_backup/lyrics/2026-03-12_dbe4cfd2_untitled.txt
5da37790-97be-4139-ab9a-d1a6c5dd24c0	catalog-track	सत्य सनातन वैज्ञानिक का है ज्ञान	sanaatana-vaigyaniq	Sanatan & Vedic	Sanskrit	Sanatan & Vedic	69	69	ffprobe-duration	false	_radio_index/suno_backup/lyrics/2026-03-12_5da37790_untitled.txt
da37bf5f-f038-4cf4-a836-c5d2c6c74a9c	catalog-track	सत्य सनातन का है ज्ञान	sanaatana-vaigyaniq	Sanatan & Vedic	Sanskrit	Sanatan & Vedic	68	68	ffprobe-duration	false	_radio_index/suno_backup/lyrics/2026-03-12_da37bf5f_untitled.txt
471fdd7d-17b3-4d7b-a282-303be24251d5	catalog-track	सत्य सनातन का है ज्ञान	sanaatana-vaigyaniq	Sanatan & Vedic	Sanskrit	Sanatan & Vedic	61	61	ffprobe-duration	false	_radio_index/suno_backup/lyrics/2026-03-12_471fdd7d_untitled.txt
35380dae-bb24-481e-a416-af515d22edc3	catalog-track	(untitled)	kabir-clubbing	Rap & Fusion	English	Hard Philosophical Rap — “नियमों का हऊआ” दार्शनिक, व्यंग्यात्मक और तीखा clear m	57	57	ffprobe-duration	false	_radio_index/suno_backup/lyrics/2026-03-12_35380dae_untitled.txt
7140414f-9a6d-4f4c-a9e6-ebaf4c61009e	catalog-track	सत्य सनातन का है ज्ञान	sanaatana-vaigyaniq	Sanatan & Vedic	Sanskrit	Sanatan & Vedic	57	57	ffprobe-duration	false	_radio_index/suno_backup/lyrics/2026-03-12_7140414f_untitled.txt
668f75f1-428a-476d-9bed-614ad964053e	catalog-track	सत्य सनातन का है ज्ञान	sanaatana-vaigyaniq	Sanatan & Vedic	Sanskrit	Sanatan & Vedic	56	56	ffprobe-duration	false	_radio_index/suno_backup/lyrics/2026-03-12_668f75f1_untitled.txt
a6a27e86-3c84-453d-8d74-eeedd44ba048	catalog-track	(untitled)	kabir-clubbing	Rap & Fusion	English	Hard Philosophical Rap — “नियमों का हऊआ” दार्शनिक, व्यंग्यात्मक और तीखा clear m	56	56	ffprobe-duration	false	_radio_index/suno_backup/lyrics/2026-03-12_a6a27e86_untitled.txt
811a9828-7ae3-4fc9-ba2c-9d1c523520c5	catalog-track	सत्य सनातन का है ज्ञान	sanaatana-vaigyaniq	Sanatan & Vedic	Sanskrit	Sanatan & Vedic	71	71	ffprobe-duration	false	_radio_index/suno_backup/lyrics/2026-03-12_811a9828_untitled.txt
67c23492-7a85-457e-a73a-8686f0dd0aec	catalog-track	(untitled)	gurukul	Other / Misc	English	छोटे rhythmic lines बार-बार action hooks बच्चों का choir response clear moral	10	10	ffprobe-duration	false	_radio_index/suno_backup/lyrics/2026-03-12_67c23492_untitled.txt
89ba03d5-ee75-473b-b331-4013c130a44a	catalog-track	(untitled)	kabir-clubbing	Rap & Fusion	English	Hard Philosophical Rap — “नियमों का हऊआ” दार्शनिक, व्यंग्यात्मक और तीखा clear m	71	71	ffprobe-duration	false	_radio_index/suno_backup/lyrics/2026-03-12_89ba03d5_untitled.txt
4683717a-d5df-4665-836e-b5252b9bb43f	catalog-track	नियमों का हऊआ और सत्य की जड़ें	sanaatana-vaigyaniq	Sanatan & Vedic	Sanskrit	Sanatan & Vedic	10	10	ffprobe-duration	false	_radio_index/suno_backup/lyrics/2026-03-12_4683717a_untitled.txt
0137e680-bb96-4a04-9603-b48b321e35e1	catalog-track	मात-पिता का मान रखो	sanaatana-vaigyaniq	Sanatan & Vedic	Sanskrit	Sanatan & Vedic	52	52	ffprobe-duration	false	_radio_index/suno_backup/lyrics/2026-03-12_0137e680_untitled.txt
12c44280-e16c-405e-92e1-fb9989b71037	catalog-track	(untitled)	gurukul	Other / Misc	English	छोटे rhythmic lines बार-बार action hooks बच्चों का choir response clear moral	52	52	ffprobe-duration	false	_radio_index/suno_backup/lyrics/2026-03-12_12c44280_untitled.txt
90e901c9-4ec2-40b0-af7f-1e81570ae502	catalog-track	(untitled)	kabir-clubbing	Rap & Fusion	English	kids rap	52	52	ffprobe-duration	false	_radio_index/suno_backup/lyrics/2026-03-12_90e901c9_untitled.txt
a986c2c7-138a-4786-8d1f-79fa9f4a8d8d	catalog-track	सत्य सनातन का है ज्ञान	sanaatana-vaigyaniq	Sanatan & Vedic	Sanskrit	Sanatan & Vedic	16	16	ffprobe-duration	false	_radio_index/suno_backup/lyrics/2026-03-12_a986c2c7_untitled.txt
a9f1f04b-bcc9-49ba-b1b1-d71abc204a0c	catalog-track	(untitled)	kabir-clubbing	Rap & Fusion	English	kids rap	52	52	ffprobe-duration	false	_radio_index/suno_backup/lyrics/2026-03-12_a9f1f04b_untitled.txt
6566cc36-9229-4c37-9ea5-5692ffbf2526	catalog-track	(untitled)	kabir-clubbing	Rap & Fusion	English	kids rap	16	16	ffprobe-duration	false	_radio_index/suno_backup/lyrics/2026-03-12_6566cc36_untitled.txt
99753716-34be-4a43-80b6-7c8bf416bb3e	catalog-track	(untitled)	sanaatana-vaigyaniq	Sanatan & Vedic	English	Epic multilingual scientific rap mixing Latin chant, Siddham script mantra, Sans; (Folk Chorus — All Languages); (Final Chorus)	96	78	ffprobe-duration	false	_radio_index/suno_backup/lyrics/2026-03-12_99753716_untitled.txt
ad5b8312-e863-4629-adf2-a05966aee8a3	catalog-track	Force equals	sanaatana-vaigyaniq	Sanatan & Vedic	English	Sanatan & Vedic; (Folk Chorus — All Languages); (Final Chorus)	96	78	ffprobe-duration	false	_radio_index/suno_backup/lyrics/2026-03-12_ad5b8312_untitled.txt
643bbbac-2567-4efb-9f3a-50ac19ce3cd3	catalog-track	(untitled)	sanaatana-vaigyaniq	Sanatan & Vedic	English	Epic multilingual scientific rap mixing Latin chant, Siddham script mantra, Sans	70	65	ffprobe-duration	false	_radio_index/suno_backup/lyrics/2026-03-12_643bbbac_untitled.txt
79c218fd-2902-4029-acdf-6a572e2d09a0	catalog-track	ॐ नादब्रह्माय नमः	sanaatana-vaigyaniq	Sanatan & Vedic	Sanskrit	Sanatan & Vedic	70	65	ffprobe-duration	false	_radio_index/suno_backup/lyrics/2026-03-12_79c218fd_untitled.txt
5e5636bf-1737-4f24-b7f7-cef44e0f22fe	catalog-track	(untitled)	sanaatana-vaigyaniq	Sanatan & Vedic	English	Epic multilingual scientific rap mixing Latin chant, Siddham script mantra, Sans; Verse IV — Hindi Scientific Rap; Final Multilingual Chorus	86	84	ffprobe-duration	false	_radio_index/suno_backup/lyrics/2026-03-12_5e5636bf_untitled.txt
c25688a0-b774-48e2-8998-c9783f0d195f	catalog-track	Siddhaṃ + Sanskrit Chant	sanaatana-vaigyaniq	Sanatan & Vedic	English	Sanatan & Vedic; Verse IV — Hindi Scientific Rap; Final Multilingual Chorus	86	84	ffprobe-duration	false	_radio_index/suno_backup/lyrics/2026-03-12_c25688a0_untitled.txt
11b2b802-1595-456f-899e-cc1e79f05185	catalog-track	ॐ नादब्रह्माय नमः	sanaatana-vaigyaniq	Sanatan & Vedic	Sanskrit	Sanatan & Vedic; Verse 3 — हिन्दी (Scientific Rap); Final Chorus — Multilingual	79	77	ffprobe-duration	false	_radio_index/suno_backup/lyrics/2026-03-12_11b2b802_untitled.txt
f19142fa-b005-4281-857e-bae5435451ca	catalog-track	(untitled)	sanaatana-vaigyaniq	Sanatan & Vedic	English	Epic multilingual scientific rap mixing Latin chant, Sanskrit mantra, Hindi and; Verse 3 — हिन्दी (Scientific Rap); Final Chorus — Multilingual	79	77	ffprobe-duration	false	_radio_index/suno_backup/lyrics/2026-03-12_f19142fa_untitled.txt
7837396f-b847-4359-b544-5774ac2f5daa	catalog-track	Cosmic Chant	sanaatana-vaigyaniq	Sanatan & Vedic	English	Sanatan & Vedic	85	85	ffprobe-duration	false	_radio_index/suno_backup/lyrics/2026-03-12_7837396f_untitled.txt
e6510e78-0f69-43f6-9923-8163b91fc272	catalog-track	(untitled)	sanaatana-vaigyaniq	Sanatan & Vedic	English	Epic cosmic knowledge rap with Sanskrit mantra chanting, Siddham script visuals,	85	85	ffprobe-duration	false	_radio_index/suno_backup/lyrics/2026-03-12_e6510e78_untitled.txt
0e0098d4-f9c4-4d28-b3f0-20f38ba73e36	catalog-track	(untitled)	sanaatana-vaigyaniq	Sanatan & Vedic	English	Epic philosophical Indian rap with Sanskrit chanting intro, deep trap beat, dama; Bridge (Fast Rap)	42	42	ffprobe-duration	false	_radio_index/suno_backup/lyrics/2026-03-12_0e0098d4_untitled.txt
f5bedf87-fc25-478b-94ad-3e18b12e6ba2	catalog-track	आयी आयी आयी	sanaatana-vaigyaniq	Sanatan & Vedic	Sanskrit	Sanatan & Vedic; Bridge (Fast Rap)	42	42	ffprobe-duration	false	_radio_index/suno_backup/lyrics/2026-03-12_f5bedf87_untitled.txt
8637c70f-2e69-4d3c-8902-20a2dbdbf3a3	catalog-track	(untitled)	sanaatana-vaigyaniq	Sanatan & Vedic	English	Epic philosophical Indian rap with Sanskrit chanting intro, deep trap beat, dama	40	40	ffprobe-duration	false	_radio_index/suno_backup/lyrics/2026-03-12_8637c70f_untitled.txt
ffa5cf10-0865-4bac-9d60-f37822b2f922	catalog-track	Verse 1	kabir-clubbing	Bhakti & Katha	English	Bhakti & Katha	40	40	ffprobe-duration	false	_radio_index/suno_backup/lyrics/2026-03-12_ffa5cf10_untitled.txt
0d3d2d6f-939b-4d8a-bf49-2b1e080d944e	catalog-track	Replace 01:09-01:09 (06:30 AM Mar 12)	sanaatana-vaigyaniq	Sanatan & Vedic	English	Vedic chant + Sufi qawwali fusion Tempo: 90 BPM gradually rising to 105 B	49	49	ffprobe-duration	false	_radio_index/suno_backup/lyrics/2026-03-12_0d3d2d6f_Replace 01_09-01_09 (06_30 AM Mar 12).txt
cf70934b-58c5-4191-91e7-de0bd63362c4	catalog-track	उसका कौन कफ़न करो	sanaatana-vaigyaniq	Sanatan & Vedic	Sanskrit	Sanatan & Vedic	49	49	ffprobe-duration	false	_radio_index/suno_backup/lyrics/2026-03-12_cf70934b_Replace 01_09-01_09 (06_30 AM Mar 12).txt
b876868f-7ad9-437c-8a9a-985c1e15869d	catalog-track	ॐ नाद ब्रह्माय नमः	sanaatana-vaigyaniq	Sanatan & Vedic	Sanskrit	Divine Vedic hip-hop rap with Sanskrit chanting, deep 808 bass, damaru percussio	115	115	ffprobe-duration	false	_radio_index/suno_backup/lyrics/2026-03-11_b876868f_ॐ नाद ब्रह्माय नमः.txt
b4587005-bec9-4fd3-be9a-f8a9704d9c09	catalog-track	ॐ नाद ब्रह्माय नमः	sanaatana-vaigyaniq	Sanatan & Vedic	Sanskrit	Divine Vedic hip-hop rap with Sanskrit chanting, deep 808 bass, damaru percussio; Intro (Slow Chant); Bridge (Fast Rap)	74	72	ffprobe-duration	false	_radio_index/suno_backup/lyrics/2026-03-11_b4587005_ॐ नाद ब्रह्माय नमः.txt
32f65fcc-9867-4491-9f3f-f79076b657df	catalog-track	आयी आयी आयी	sanaatana-vaigyaniq	Sanatan & Vedic	Sanskrit	Sanatan & Vedic	115	115	ffprobe-duration	false	_radio_index/suno_backup/lyrics/2026-03-11_32f65fcc_ॐ नाद ब्रह्माय नमः.txt
d9cce68e-a94b-4ad4-baaa-f327f7b3b857	catalog-track	“न मा	sanaatana-vaigyaniq	Sanatan & Vedic	Sanskrit	Sanatan & Vedic	28	26	ffprobe-duration	false	_radio_index/suno_backup/lyrics/2026-03-11_d9cce68e_ॐ नाद ब्रह्माय नमः.txt
a4e0a7f3-9d30-4d38-917f-7152d7ab7cbb	catalog-track	ॐ नाद ब्रह्माय नमः	sanaatana-vaigyaniq	Sanatan & Vedic	Sanskrit	Divine Vedic hip-hop rap with Sanskrit chanting, deep 808 bass, damaru percussio	28	26	ffprobe-duration	false	_radio_index/suno_backup/lyrics/2026-03-11_a4e0a7f3_ॐ नाद ब्रह्माय नमः.txt
1daf1c07-046b-424d-8daa-53684e2182dd	catalog-track	शब्दों का खेल है	sanaatana-vaigyaniq	Sanatan & Vedic	Sanskrit	Sanatan & Vedic; Intro (Slow Chant); Bridge (Fast Rap)	74	72	ffprobe-duration	false	_radio_index/suno_backup/lyrics/2026-03-11_1daf1c07_ॐ नाद ब्रह्माय नमः.txt
506a890d-db34-4aca-a456-9943e1467713	catalog-track	संस्कृत देव	sanaatana-vaigyaniq	Sanatan & Vedic	Sanskrit	Sanatan & Vedic	36	34	ffprobe-duration	false	_radio_index/suno_backup/lyrics/2026-03-11_506a890d_ॐ नाद ब्रह्माय नमः.txt
5f3c39b1-4e21-4da6-8fec-d0305d37cfd8	catalog-track	ॐ नाद ब्रह्माय नमः	sanaatana-vaigyaniq	Sanatan & Vedic	Sanskrit	Divine Vedic hip-hop rap with Sanskrit chanting, deep 808 bass, damaru percussio	36	34	ffprobe-duration	false	_radio_index/suno_backup/lyrics/2026-03-11_5f3c39b1_ॐ नाद ब्रह्माय नमः.txt
3dea2c46-9d5a-402e-9058-77e26312bb54	catalog-track	(untitled)	sanaatana-vaigyaniq	Sanatan & Vedic	English	Divine Vedic hip-hop rap with Sanskrit chanting, deep 808 bass, damaru percussio; Intro (Slow Chant); Bridge (Fast Rap); 🔥 Rap continuation	76	76	ffprobe-duration	false	_radio_index/suno_backup/lyrics/2026-03-11_3dea2c46_untitled.txt
bc3038d3-816b-4879-aa78-6815db0853df	catalog-track	शब्दों का खेल है	sanaatana-vaigyaniq	Sanatan & Vedic	Sanskrit	Sanatan & Vedic; Intro (Slow Chant); Bridge (Fast Rap); 🔥 Rap continuation	76	76	ffprobe-duration	false	_radio_index/suno_backup/lyrics/2026-03-11_bc3038d3_untitled.txt
3741f8d9-ee63-459b-8ebe-01454f706d38	catalog-track	(untitled)	sanaatana-vaigyaniq	Sanatan & Vedic	English	Sanatan & Vedic	0	0	NULL	false	_radio_index/suno_backup/lyrics/3741f8d9-ee63-459b-8ebe-01454f706d38.txt
5d0161fa-6647-4a40-be7e-121a88d2b2a3	catalog-track	शब्दों का खेल है	sanaatana-vaigyaniq	Sanatan & Vedic	Sanskrit	Sanatan & Vedic; Intro (Slow Chant); Bridge (Fast Rap)	51	51	ffprobe-duration	false	_radio_index/suno_backup/lyrics/2026-03-11_5d0161fa_untitled.txt
fabdd7cf-3445-4b3f-8bd3-d5df256ebc2b	catalog-track	आयी आयी आयी	sanaatana-vaigyaniq	Sanatan & Vedic	Sanskrit	Sanatan & Vedic; Intro (Slow Chant); Bridge (Fast Rap)	51	51	ffprobe-duration	false	_radio_index/suno_backup/lyrics/2026-03-11_fabdd7cf_untitled.txt
25982a1c-a0b7-4bdc-9d4c-c685bb4d58d2	catalog-track	(untitled)	sanaatana-vaigyaniq	Sanatan & Vedic	English	Vedic chant + Sufi qawwali fusion Tempo: 90 BPM gradually rising to 105 B; 🎶 मंत्र-कोरस (Vedic + Qawwali)	60	60	ffprobe-duration	false	_radio_index/suno_backup/lyrics/2026-03-11_25982a1c_untitled.txt
474b5afb-1073-42d4-a1b5-16fbfdce636d	catalog-track	(untitled)	gurukul	Other / Misc	English	Intro (Slow Chant); Bridge (Fast Rap)	51	51	ffprobe-duration	false	_radio_index/suno_backup/lyrics/2026-03-11_474b5afb_untitled.txt
b7c30d72-6ce4-4dcf-a098-a08b77b3c805	catalog-track	(untitled)	sanaatana-vaigyaniq	Sanatan & Vedic	English	Sanatan & Vedic	0	0	NULL	false	_radio_index/suno_backup/lyrics/b7c30d72-6ce4-4dcf-a098-a08b77b3c805.txt
17d23524-7ba8-4e59-a60c-3536c34d0a1b	catalog-track	भर्गो देवस्य धीमहि	sanaatana-vaigyaniq	Sanatan & Vedic	Sanskrit	Sanatan & Vedic; 🎶 मंत्र-कोरस (Vedic + Qawwali)	60	60	ffprobe-duration	false	_radio_index/suno_backup/lyrics/2026-03-11_17d23524_untitled.txt
a4e69def-6d0d-4f12-8718-029de266a4a2	catalog-track	भर्गो देवस्य धीमहि	sanaatana-vaigyaniq	Sanatan & Vedic	Sanskrit	Sanatan & Vedic	73	73	ffprobe-duration	false	_radio_index/suno_backup/lyrics/2026-03-11_a4e69def_untitled.txt
b3551c59-d528-429c-a6a6-0768b5981845	catalog-track	उत्कर्ष का आभास है	kabir-clubbing	Bhakti & Katha	Hindi	Bhakti & Katha	28	28	ffprobe-duration	false	_radio_index/suno_backup/lyrics/2026-03-11_b3551c59_muniya.txt
319ac1b1-c380-4dbf-a2d5-8b7855354317	catalog-track	ईश्वर अल्ला दो थे भाई	sanaatana-vaigyaniq	Sanatan & Vedic	Sanskrit	Sanatan & Vedic; Hook (Chorus)	44	44	ffprobe-duration	false	_radio_index/suno_backup/lyrics/2026-03-11_319ac1b1_muniya.txt
a25c876c-0e32-4071-a0f7-7e5cc6bfae69	catalog-track	muniya	gurukul	Other / Misc	English	Indian philosophical hip-hop with spiritual undertones. Deep reflective male voi	28	28	ffprobe-duration	false	_radio_index/suno_backup/lyrics/2026-03-11_a25c876c_muniya.txt
764eab1d-f307-4665-bfc4-feb4bbb042a4	catalog-track	muniya	kabir-clubbing	Rap & Fusion	English	Aggressive Indian hard rap, underground hip hop, dark spiritual theme, heavy 808; Fast Rage Verse	51	48	ffprobe-duration	false	_radio_index/suno_backup/lyrics/2026-03-11_764eab1d_muniya.txt
ced1ef9f-bfc6-4a3a-9818-6308807aef1e	catalog-track	muniya	kabir-clubbing	Rap & Fusion	English	Aggressive Indian philosophical hip-hop rap. Deep male voice with powerful deliv; Hook (Chorus)	44	44	ffprobe-duration	false	_radio_index/suno_backup/lyrics/2026-03-11_ced1ef9f_muniya.txt
77d02fc3-250d-47bd-bcf8-80f45421948d	catalog-track	ॐ अग्ने सत्यदीपाय नमः	sanaatana-vaigyaniq	Sanatan & Vedic	Sanskrit	Sanatan & Vedic; Fast Rage Verse	51	48	ffprobe-duration	false	_radio_index/suno_backup/lyrics/2026-03-11_77d02fc3_muniya.txt
73ebc666-cec7-4c6b-a855-1de4b0db7dc4	catalog-track	Mantra Invocation	sanaatana-vaigyaniq	Sanatan & Vedic	English	Sanatan & Vedic; Fast Rage Verse	57	54	ffprobe-duration	false	_radio_index/suno_backup/lyrics/2026-03-11_73ebc666_muniya.txt
920388e7-ef57-4d79-98b1-2a977977bb39	catalog-track	ये दुनिया झूठ का मेला है	kabir-clubbing	Rap & Fusion	Hindi	Rap & Fusion	58	58	ffprobe-duration	false	_radio_index/suno_backup/lyrics/2026-03-11_920388e7_muniya.txt
b54e87b1-dff9-41bf-969d-e0a19cce756c	catalog-track	muniya	kabir-clubbing	Rap & Fusion	English	Aggressive Indian hard rap, underground hip hop, dark spiritual theme, heavy 808; Fast Rage Verse	57	54	ffprobe-duration	false	_radio_index/suno_backup/lyrics/2026-03-11_b54e87b1_muniya.txt
c566f06c-9015-4d31-9d83-5f54111a1d61	catalog-track	muniya	kabir-clubbing	Rap & Fusion	English	Aggressive Indian hard rap, underground hip hop, dark spiritual theme, heavy 808; Hook (Chorus)	48	48	ffprobe-duration	false	_radio_index/suno_backup/lyrics/2026-03-11_c566f06c_muniya.txt
ee7a49e1-a296-4e95-acfb-ff3390b8c92f	catalog-track	muniya	kabir-clubbing	Rap & Fusion	English	Aggressive Indian hard rap, underground hip hop, dark spiritual theme, heavy 808; Hook (Chorus)	48	48	ffprobe-duration	false	_radio_index/suno_backup/lyrics/2026-03-11_ee7a49e1_muniya.txt
a5ddb660-04fc-46c2-b2b3-145c9da1449e	catalog-track	muniya	kabir-clubbing	Rap & Fusion	English	Aggressive Indian hard rap, underground hip hop, dark spiritual theme, heavy 808	58	58	ffprobe-duration	false	_radio_index/suno_backup/lyrics/2026-03-11_a5ddb660_muniya.txt
fc2e9468-9cb2-4110-8a81-60b45d7424ab	catalog-track	माया का ये जाल है	sanaatana-vaigyaniq	Sanatan & Vedic	Sanskrit	Sanatan & Vedic; Hook (Chorus)	48	48	ffprobe-duration	false	_radio_index/suno_backup/lyrics/2026-03-11_fc2e9468_red compare.txt
4bf11224-86d3-49f9-8ddd-60e3375da890	catalog-track	red compare	kabir-clubbing	Rap & Fusion	English	Hard philosophical divine hip-hop, Indian spiritual rap, deep male voice, mystic; Hook (Chorus)	48	48	ffprobe-duration	false	_radio_index/suno_backup/lyrics/2026-03-11_4bf11224_red compare.txt
79b04114-d41e-4c68-9933-4e9a7845ff81	catalog-track	red compare	sanaatana-vaigyaniq	Sanatan & Vedic	English	Vedic mantra rap, deep Indian spiritual hip-hop, male powerful voice with Sanskr; 🎤 Verse 1 (Vedic Rap); 🎤 Verse 2 (Philosophical Rap); 🎤 Final Verse (Awakening Rap)	56	55	ffprobe-duration	false	_radio_index/suno_backup/lyrics/2026-03-11_79b04114_red compare.txt
9e52df79-607c-4e64-9b32-89b97c3e8dc9	catalog-track	तमसो मा ज्योतिर्गमय	sanaatana-vaigyaniq	Sanatan & Vedic	Sanskrit	Sanatan & Vedic; 🎤 Verse 1 (Vedic Rap); 🎤 Verse 2 (Philosophical Rap); 🎤 Final Verse (Awakening Rap)	56	55	ffprobe-duration	false	_radio_index/suno_backup/lyrics/2026-03-11_9e52df79_red compare.txt
767143b0-de77-4777-a7b7-1eee32a17256	catalog-track	red compare	sanaatana-vaigyaniq	Sanatan & Vedic	English	Vedic mantra rap, deep Indian spiritual hip-hop, male powerful voice with Sanskr; 🎤 Verse 1 (Vedic Rap); 🎤 Verse 2 (Philosophical Rap); 🎤 Final Verse (Awakening Rap)	56	55	ffprobe-duration	false	_radio_index/suno_backup/lyrics/2026-03-11_767143b0_red compare.txt
6adf98e7-94d8-4005-a05b-25fbfda301f0	catalog-track	तमसो मा ज्योतिर्गमय	sanaatana-vaigyaniq	Sanatan & Vedic	Sanskrit	Sanatan & Vedic; 🎤 Verse 1 (Vedic Rap); 🎤 Verse 2 (Philosophical Rap); 🎤 Final Verse (Awakening Rap)	56	55	ffprobe-duration	false	_radio_index/suno_backup/lyrics/2026-03-11_6adf98e7_red compare.txt
f300c6d7-1406-4536-a0f3-80e6ae23cc66	catalog-track	red compare	kabir-clubbing	Rap & Fusion	English	hyper rap	58	52	ffprobe-duration	false	_radio_index/suno_backup/lyrics/2026-03-11_f300c6d7_red compare.txt
2819887e-1ed1-4383-aad3-921d07bae811	catalog-track	जब तक “दो” था ही नहीं	kabir-clubbing	Rap & Fusion	Hindi	Rap & Fusion	48	48	ffprobe-duration	false	_radio_index/suno_backup/lyrics/2026-03-11_2819887e_red compare.txt
9145668e-e9bf-4d35-967b-50a953dcf0f9	catalog-track	red compare	kabir-clubbing	Rap & Fusion	English	Hard divine hip-hop, philosophical rap, deep Indian spiritual vibe, male powerfu	48	48	ffprobe-duration	false	_radio_index/suno_backup/lyrics/2026-03-11_9145668e_red compare.txt
5b4e7c91-3ba1-403e-8ee8-215dc22f61b3	catalog-track	red compare	kabir-clubbing	Rap & Fusion	English	hyper rap	58	52	ffprobe-duration	false	_radio_index/suno_backup/lyrics/2026-03-11_5b4e7c91_red compare.txt
dd614877-e23b-45fa-b39a-80fa94764196	catalog-track	red compare	kabir-clubbing	Rap & Fusion	English	Hard Divine Hip-Hop with Sufi spiritual undertone. Hindi rap, deep powerful male	58	52	ffprobe-duration	false	_radio_index/suno_backup/lyrics/2026-03-11_dd614877_red compare.txt
ab8341bb-bf13-42ed-96a7-260d7b78c176	catalog-track	जागो रे जागो	ameerpur	Desh / Patriotic	Hindi	Desh / Patriotic	58	52	ffprobe-duration	false	_radio_index/suno_backup/lyrics/2026-03-11_ab8341bb_red compare.txt
ca2f7d24-dce8-4f7e-8f4d-63b8c399382c	catalog-track	red compare	kabir-clubbing	Rap & Fusion	English	Revolutionary Hindi rap mixed with Sufi folk. Male deep voice, intense delivery.	32	32	ffprobe-duration	false	_radio_index/suno_backup/lyrics/2026-03-11_ca2f7d24_red compare.txt
dfb1bf8b-6966-41d8-b245-3da8220288a9	catalog-track	जरा तुम जाग कर देखो	ameerpur	Desh / Patriotic	Hindi	Desh / Patriotic	32	32	ffprobe-duration	false	_radio_index/suno_backup/lyrics/2026-03-11_dfb1bf8b_red compare.txt
017eae0e-3187-4026-8476-c835ec9d9c4c	catalog-track	red compare	kabir-clubbing	Rap & Fusion	English	Fast rap version (200 BPM) 🔥 Divine battle rap of gods and human	56	56	ffprobe-duration	false	_radio_index/suno_backup/lyrics/2026-03-11_017eae0e_red compare.txt
80c5903a-5fb9-4a5c-b183-abf496ee486c	catalog-track	red compare	kabir-clubbing	Rap & Fusion	English	Fast rap version (200 BPM) 🔥 Divine battle rap of gods and human	56	56	ffprobe-duration	false	_radio_index/suno_backup/lyrics/2026-03-11_80c5903a_red compare.txt
c1566bd7-d739-4e75-a23f-eb87d2905be2	catalog-track	कोई बताओ इन रेखाओं को	kabir-clubbing	Rap & Fusion	Hindi	Rap & Fusion	56	56	ffprobe-duration	false	_radio_index/suno_backup/lyrics/2026-03-11_c1566bd7_red compare.txt
20ac85f2-c56a-4083-8706-6f1531493cea	catalog-track	red compare	kabir-clubbing	Rap & Fusion	English	hard philosophical rap indian spiritual hiphop deep male voice aggressive delive	56	56	ffprobe-duration	false	_radio_index/suno_backup/lyrics/2026-03-11_20ac85f2_red compare.txt
854208c5-1a84-4ed7-b85c-5ecc3dda4952	catalog-track	red compare	ameerpur	Haryanvi Folk	Haryanvi	haryanvi ragni super funk	51	51	ffprobe-duration	false	_radio_index/suno_backup/lyrics/2026-03-11_854208c5_red compare.txt
12e2bb46-4dc7-475b-8a89-61146e585918	catalog-track	red compare	ameerpur	Haryanvi Folk	Haryanvi	haryanvi ragni super funk	51	51	ffprobe-duration	false	_radio_index/suno_backup/lyrics/2026-03-11_12e2bb46_red compare.txt
5d48bd7a-3499-431d-b9e1-a84103c69938	catalog-track	red compare	kabir-clubbing	Rap & Fusion	English	haryanvi ragni fusion male	51	51	ffprobe-duration	false	_radio_index/suno_backup/lyrics/2026-03-11_5d48bd7a_red compare.txt
